status,seg,mask,target,out_seg,out_mask,candidate_angle_degrees,candidate_to_target_rotation_degrees,final_rotation_degrees,scale_applied,translation_x_applied,translation_y_applied,matches,inliers,inlier_ratio,mean_inlier_score,reason
ok,ducret-autun-t2-cut/seg/log40.jpg,ducret-autun-t2-cut/masks/log40.png,ducret-autun-t1/log40.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log40.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log40.png,270.0,84.05209647011435,-5.9479035298856635,0.9804768370921917,-7.699853605677163,-196.15729217823718,1338,659,0.49252615844544095,0.9014431238174438,
ok,ducret-autun-t2-cut/seg/log41.jpg,ducret-autun-t2-cut/masks/log41.png,ducret-autun-t1/log41.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log41.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log41.png,315.0,41.54468455241042,-3.455315447589593,1.011148357644258,497.95132091810365,37.95517834916518,1213,237,0.1953833470733718,0.7289732694625854,
ok,ducret-autun-t2-cut/seg/log42.jpg,ducret-autun-t2-cut/masks/log42.png,ducret-autun-t1/log42.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log42.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log42.png,45.0,-47.20369291184514,-2.2036929118451427,1.033990000677352,-744.6435773032067,-222.8398350420971,1312,205,0.15625,0.926446259021759,
ok,ducret-autun-t2-cut/seg/log43.jpg,ducret-autun-t2-cut/masks/log43.png,ducret-autun-t1/log43.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log43.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log43.png,0.0,0.1982419587568235,0.1982419587568235,0.9390641612823237,759.9389242637808,13.450395383239538,1374,521,0.3791848617176128,0.8634273409843445,
ok,ducret-autun-t2-cut/seg/log44.jpg,ducret-autun-t2-cut/masks/log44.png,ducret-autun-t1/log44.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log44.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log44.png,225.0,45.02664976687731,-89.9733502331227,0.8680251752655705,4413.949785892526,-537.5741789412041,1329,285,0.2144469525959368,0.7067806720733643,
ok,ducret-autun-t2-cut/seg/log45.jpg,ducret-autun-t2-cut/masks/log45.png,ducret-autun-t1/log45.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log45.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log45.png,225.0,43.99024266336239,-91.00975733663762,1.2913531429784804,4301.612221286824,-1553.436599104437,1306,274,0.20980091883614088,0.8156684637069702,
ok,ducret-autun-t2-cut/seg/log46.jpg,ducret-autun-t2-cut/masks/log46.png,ducret-autun-t1/log46.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log46.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log46.png,0.0,-88.97756180742161,-88.97756180742161,0.9093496585562,3462.1152626520643,-773.3706968553764,1449,376,0.25948930296756384,0.93219393491745,
ok,ducret-autun-t2-cut/seg/log47.jpg,ducret-autun-t2-cut/masks/log47.png,ducret-autun-t1/log47.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log47.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log47.png,0.0,0.7081388046840589,0.7081388046840589,1.0520954078509073,-773.4654682284656,-109.18751679507022,1177,267,0.2268479184367035,0.8465590476989746,
ok,ducret-autun-t2-cut/seg/log48.jpg,ducret-autun-t2-cut/masks/log48.png,ducret-autun-t1/log48.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log48.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log48.png,315.0,-45.07769020766778,-90.0776902076678,1.161303625284158,4884.714751423171,-1147.633480247695,1405,369,0.26263345195729537,0.8416132926940918,
ok,ducret-autun-t2-cut/seg/log49.jpg,ducret-autun-t2-cut/masks/log49.png,ducret-autun-t1/log49.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log49.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log49.png,315.0,-44.65578847692292,-89.65578847692294,1.1273902146081916,4674.512399783296,-1167.1309025893179,1380,375,0.2717391304347826,0.937955379486084,
ok,ducret-autun-t2-cut/seg/log5.jpg,ducret-autun-t2-cut/masks/log5.png,ducret-autun-t1/log5.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log5.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log5.png,135.0,132.95427592546523,-92.04572407453479,1.0311453476734807,4871.952008159518,-476.9314261897798,1363,324,0.23771093176815847,0.8317273855209351,
ok,ducret-autun-t2-cut/seg/log50.jpg,ducret-autun-t2-cut/masks/log50.png,ducret-autun-t1/log50.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log50.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log50.png,0.0,0.6670877054070053,0.6670877054070053,1.0458197963481655,-798.2721869149731,-162.10666816242679,1375,411,0.2989090909090909,0.9311839938163757,
ok,ducret-autun-t2-cut/seg/log51.jpg,ducret-autun-t2-cut/masks/log51.png,ducret-autun-t1/log51.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log51.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log51.png,45.0,-133.67465746350607,-88.67465746350608,1.274990335412731,4145.863300683834,-1818.9966170658547,1196,209,0.17474916387959866,0.820682942867279,
ok,ducret-autun-t2-cut/seg/log52.jpg,ducret-autun-t2-cut/masks/log52.png,ducret-autun-t1/log52.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log52.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log52.png,0.0,2.115270651879833,2.115270651879833,1.0218655690132927,-853.1168150970873,71.2789455272648,1431,446,0.3116701607267645,0.9114125370979309,
ok,ducret-autun-t2-cut/seg/log53.jpg,ducret-autun-t2-cut/masks/log53.png,ducret-autun-t1/log53.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log53.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log53.png,315.0,46.311055942026975,1.3110559420269638,0.8382236559841881,-116.6305402033488,302.3099901898081,1388,504,0.3631123919308357,0.8527939319610596,
ok,ducret-autun-t2-cut/seg/log54.jpg,ducret-autun-t2-cut/masks/log54.png,ducret-autun-t1/log54.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log54.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log54.png,45.0,-43.29455093447644,1.7054490655235524,0.9673946400820803,-489.48765198778983,292.572728277195,1239,311,0.2510088781275222,0.8739733695983887,
ok,ducret-autun-t2-cut/seg/log55.jpg,ducret-autun-t2-cut/masks/log55.png,ducret-autun-t1/log55.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log55.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log55.png,45.0,-47.80355831220844,-2.803558312208443,0.8739833637281271,479.05899388305534,278.4343549425648,1342,382,0.2846497764530551,0.8956183791160583,
ok,ducret-autun-t2-cut/seg/log56.jpg,ducret-autun-t2-cut/masks/log56.png,ducret-autun-t1/log56.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log56.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log56.png,90.0,-89.4907954535587,0.509204546441295,0.8694607650187839,433.4093223382679,562.5456941439531,1212,425,0.35066006600660066,0.6146352291107178,
ok,ducret-autun-t2-cut/seg/log57.jpg,ducret-autun-t2-cut/masks/log57.png,ducret-autun-t1/log57.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log57.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log57.png,0.0,-3.1614588738346825,-3.1614588738346825,0.9864717454878761,382.3914429189075,-230.42669029957233,1249,249,0.19935948759007205,0.7632317543029785,
ok,ducret-autun-t2-cut/seg/log58.jpg,ducret-autun-t2-cut/masks/log58.png,ducret-autun-t1/log58.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log58.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log58.png,270.0,1.2153028162768225,-88.78469718372318,1.0193225106069466,4876.440181243839,-990.5658721010628,1192,266,0.2231543624161074,0.913701593875885,
ok,ducret-autun-t2-cut/seg/log59.jpg,ducret-autun-t2-cut/masks/log59.png,ducret-autun-t1/log59.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log59.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log59.png,180.0,176.11251329254387,-3.887486707456147,0.8842013651461647,863.3842442145142,259.53417772269495,1343,607,0.45197319434102756,0.7708905935287476,
ok,ducret-autun-t2-cut/seg/log6.jpg,ducret-autun-t2-cut/masks/log6.png,ducret-autun-t1/log6.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log6.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log6.png,0.0,-88.16616789158367,-88.16616789158367,1.0322520112397238,4424.448672512291,-651.2714583797506,1307,245,0.1874521805661821,0.8580960631370544,
ok,ducret-autun-t2-cut/seg/log60.jpg,ducret-autun-t2-cut/masks/log60.png,ducret-autun-t1/log60.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log60.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log60.png,270.0,88.93492841424414,-1.0650715857558772,1.0197727036872946,75.1127554198871,-44.21184081373758,1491,731,0.4902749832327297,0.9389746785163879,
ok,ducret-autun-t2-cut/seg/log61.jpg,ducret-autun-t2-cut/masks/log61.png,ducret-autun-t1/log61.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log61.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log61.png,0.0,-96.67984879774082,-96.67984879774082,1.0693978773578108,4764.4671419470815,-1123.1818124022798,1076,573,0.5325278810408922,0.8767575621604919,
ok,ducret-autun-t2-cut/seg/log62.jpg,ducret-autun-t2-cut/masks/log62.png,ducret-autun-t1/log62.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log62.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log62.png,0.0,-1.9235789024069336,-1.9235789024069336,1.1068617576604873,-150.23780808821573,-514.0694183668793,1243,241,0.19388576025744167,0.8778859972953796,
ok,ducret-autun-t2-cut/seg/log63.jpg,ducret-autun-t2-cut/masks/log63.png,ducret-autun-t1/log63.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log63.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log63.png,180.0,94.67660195834333,-85.32339804165669,1.0395559368774474,4310.7784419882655,-1192.5096451137015,1453,345,0.23743977976600136,0.907813310623169,
